,bearing1,bearing2,bearing3,bearing4,date
262,0.002517072525972809,0.003174382605851461,0.0013956603832023645,0.0008281151100915736,2004.02.15.08.42.39
263,0.0052630743369337105,0.0015302868423891173,0.00015289811677548335,0.0015462821645006555,2004.02.16.01.22.39
264,0.146292213434543,0.011189429540493052,0.004932257395959697,0.01033892610217634,2004.02.18.09.22.39
265,0.0019126103165698074,0.0016241862409089331,0.002082921886294634,0.00077945461668522,2004.02.12.12.22.39
266,0.003909680212107699,0.0017954670187792171,0.0018665312179765375,0.00044862776376027226,2004.02.13.12.22.39
267,0.0033933312789457496,0.003907362379297566,0.0009374385846500154,0.0012778021933193364,2004.02.14.17.32.39
268,0.0025660918439051553,0.002659865969094417,0.0021421165207494114,0.0006537575881229026,2004.02.15.17.32.39
269,0.04869774945487381,0.0024533165888848602,0.0012975828118290493,0.004487183871490861,2004.02.17.03.02.39
270,0.0038433582903801217,0.0011818567207580212,0.000393363066847686,0.0017120030143881304,2004.02.16.03.02.39
271,0.0014007586149745726,0.003686149627220844,0.0016986066979684938,0.0009881764127256732,2004.02.13.14.42.39
272,0.0033308865946759785,0.003289101864374784,0.00334140025671106,0.0009191482543352297,2004.02.12.14.42.39
273,0.0007515458584416945,0.0029422009358518685,0.0011085381515498578,0.0015651952050916669,2004.02.15.11.52.39
274,0.03993153889700795,0.0024797719684530486,0.0011934509649556507,0.003946784379546689,2004.02.16.18.32.39
275,0.048271223954444116,0.00366958855146569,0.003266947220061217,0.00411800113235643,2004.02.17.18.32.39
276,0.004275636716185155,0.0031188967279489788,0.000844191422746504,0.0006936544351161184,2004.02.14.11.52.39
277,0.0029853203446292315,0.0023562036986015237,0.0009005567811931599,0.0008202866835203237,2004.02.13.09.12.39
278,0.12062629746219518,0.0048289206330817645,0.0027385879709759947,0.011275875447650812,2004.02.18.12.12.39
279,0.03910617512124946,0.005667548111730225,0.0006501309412012034,0.0034458523946633377,2004.02.17.23.52.39
280,0.055060080514260284,0.0007461296524467398,0.0024976521791823785,0.003994494007519114,2004.02.16.23.52.39
281,0.13189075181492035,0.008776780360757137,0.0021798174785391967,0.010918328691725964,2004.02.18.10.32.39
282,0.02110300660119341,0.003167373690912507,0.0013390830294313985,0.0014179250627863046,2004.02.16.07.42.39
283,0.15075471186756784,0.008282466969942948,0.0055494699455787035,0.010554972258995215,2004.02.17.07.42.39
284,0.02894565917105998,0.0011618396924106091,0.0031828665117114713,0.0022973646796055672,2004.02.17.21.52.39
285,0.043994865362492634,0.0031133789928379503,0.0016351319769182494,0.0028083971963983635,2004.02.16.21.52.39
286,0.1368264920630401,0.009011648518088135,0.0027334569569236553,0.010101835068110809,2004.02.18.10.12.39
287,0.002399928091608743,0.002446252388982225,0.0026596846658893765,0.00024495773028752665,2004.02.15.13.52.39
288,0.0025668812219561037,0.001726067730114947,0.002143708004783453,0.0019971264349372877,2004.02.14.13.52.39
289,0.005501577598095553,0.002234350401358171,0.0012184510122794515,0.00033327201752493475,2004.02.13.16.42.39
290,0.004280925566512546,0.0021252942717557327,0.0023760519777628643,0.0009544506470346333,2004.02.12.16.42.39
291,0.01964350863330662,0.0025707987566888253,0.00227596185724433,0.0021085700239728946,2004.02.16.05.42.39
292,0.05568649938021946,0.0028612378596084296,0.0020506631343809047,0.004049394250996587,2004.02.17.05.42.39
293,0.0038449725778296646,0.0024647091443266,0.002548980593466627,0.0004893777544945139,2004.02.13.09.32.39
294,0.12363266998066015,0.0034300169004734976,0.003631494852004122,0.011833642631112905,2004.02.18.12.32.39
295,0.037868664992483037,0.004115192688872562,0.00212601142899252,0.0020940815221300547,2004.02.16.18.12.39
296,0.04985526736535675,0.004035746765882493,0.0029125714290720627,0.004029395300442298,2004.02.17.18.12.39
297,0.051626584015423006,0.0013320510317020265,0.0018495923179540489,0.004074761291933446,2004.02.17.03.22.39
298,0.015253161658604181,0.003073691388555935,0.0018888124879754297,0.0012055561044983481,2004.02.16.03.22.39
299,0.10890379041458953,0.007827186521689752,0.0005015190438391399,0.012417430662801378,2004.02.18.14.52.39
300,0.0022772835349557717,0.0025872370061650785,0.00030699637701626063,0.0007911983049708611,2004.02.14.17.12.39
301,0.0010342825999260273,0.0012049524575560664,0.0021714733502362802,0.0005092037597142976,2004.02.15.17.12.39
302,0.005313540432109911,0.0018359152346506676,0.0033711541660023854,0.002115847102015365,2004.02.12.12.02.39
303,0.13572516263278125,0.0075253715379803654,0.00715571407781513,0.009051824920843136,2004.02.18.09.02.39
304,0.003383511496228091,0.0020982640606824195,0.0021102991714378873,0.0005875879836544826,2004.02.13.12.02.39
305,0.05360016534708603,0.0042248829247935405,0.0016334832034318224,0.002101922264058753,2004.02.17.01.02.39
306,0.002651674561491145,0.002691664596993425,0.0018086958312041445,0.0013453508631608524,2004.02.16.01.02.39
307,0.0025274171863283864,0.0034665305936390513,0.0007712157061583563,0.00046943068506461036,2004.02.14.15.32.39
308,0.004050082955112977,0.0017343798187776265,0.0013464139796352786,0.0026507950881686365,2004.02.15.15.32.39
309,0.00237575450755873,0.0011624271027725788,0.0016310407957999494,0.0008918158623623645,2004.02.13.10.22.39
310,0.003594160246084747,0.0023280663717350288,0.0017070040234711138,0.0016819589497917243,2004.02.13.10.32.39
311,0.001129753927460551,0.004261361482964444,0.001977853213463889,0.0006043258189458553,2004.02.12.10.32.39
312,0.0006510836717081757,0.0008449114590000793,0.002561183222072118,0.0017184657911186573,2004.02.15.15.22.39
313,0.0007035280835423549,0.002939906057515823,0.0024814773451761712,0.0006197835581091571,2004.02.14.15.22.39
314,0.002909416597961251,0.003045376800105653,0.002501241332849777,0.0008052204943461268,2004.02.16.01.12.39
315,0.054143771832599545,0.0031616388543131285,0.0012486851903411268,0.003947897278231541,2004.02.17.01.12.39
316,0.003006176293645356,0.0031464321397199698,0.0008530222025632376,0.0007491803729668957,2004.02.13.12.12.39
317,0.0030849969200424945,0.0018580858822612397,0.0008132457117002107,6.299205813705602e-05,2004.02.12.12.12.39
318,0.14238600271345234,0.009104998923768972,0.003335079756084689,0.0106284912470234,2004.02.18.09.12.39
319,0.0030593643027257136,0.0015876566270957243,0.0014514647858558279,0.0013778689259978855,2004.02.15.17.02.39
320,0.0034801650917035565,0.0018210545795589305,0.0008618875002923773,0.001052473108181428,2004.02.14.17.02.39
321,0.12155611507226907,0.0039689260785315955,0.0015109071035418694,0.011320368478579632,2004.02.18.14.42.39
322,0.013828112556279163,0.0018119780737276907,0.0011070272657157368,0.0012530917904376901,2004.02.16.03.32.39
323,0.0545898232297925,0.0032932095872845717,0.0007572116598081902,0.003492915791153746,2004.02.17.03.32.39
324,0.0532192429446132,0.006288876685770665,0.0009868190412617333,0.006521237541414764,2004.02.17.18.02.39
325,0.03794916649804205,0.0018947433835933255,0.0010005149094704962,0.0030026519202449448,2004.02.16.18.02.39
326,0.12151536436978233,0.008736542801615224,0.0027106023635218076,0.01265032811660594,2004.02.18.12.22.39
327,0.004708815728484122,0.003699238346800217,0.0019681861711580754,0.0007728622606912755,2004.02.13.09.22.39
328,0.055631286390519535,0.005843631941104187,0.0038219889422450508,0.005219391598659725,2004.02.17.05.52.39
329,0.01871185511070188,0.0030093105849685053,0.002701571165219513,0.0011975777889424134,2004.02.16.05.52.39
330,0.003010774288344622,0.003402862976094884,0.0026525921449921308,0.0005056340498436598,2004.02.12.16.52.39
331,0.004889508985142556,0.0025253825314825178,0.0012910891385415641,0.001412401102996101,2004.02.13.16.52.39
332,0.003348300669189196,0.0033915248559944267,0.0005951487758560327,0.0009040131933853967,2004.02.14.13.42.39
333,0.003318059424126034,0.0021868005332662515,0.002038550496460555,0.001431245945247705,2004.02.15.13.42.39
334,0.1266539504502513,0.004662613749685797,0.003023738298348991,0.010235249431302884,2004.02.18.10.02.39
335,0.0459166098816865,0.004055984498601234,0.001985957914290141,0.0030998427715425783,2004.02.16.21.42.39
336,0.032643464981569226,0.0007374556539680142,0.0011460694941005025,0.003938981337812721,2004.02.17.21.42.39
337,0.12747176942526378,0.007458686161594128,0.003611585777014547,0.010831961933001372,2004.02.18.10.42.39
338,0.03519263730388805,0.006088301013484101,0.0016043774508224505,0.0038954630282115204,2004.02.17.21.02.39
339,0.02446213580144138,0.002366415567809893,0.0025827391918203275,0.0018198807701759374,2004.02.16.07.32.39
340,0.04119738162415845,0.0018124490578101972,0.0014014835882966395,0.00043519875885946277,2004.02.16.21.02.39
341,0.14444646593057742,0.007169441423836652,0.004253236765463906,0.011080621099443778,2004.02.17.07.32.39
342,0.003967628957800967,0.002066030266560962,0.0007775317214698118,0.001693573397468593,2004.02.13.16.12.39
343,0.003810941024493776,0.0040010767684064245,0.002302217479538057,0.0005344667654449281,2004.02.12.16.12.39
344,0.0033758011213977732,0.0018186966712260464,0.000613977364376852,0.0006434960088995398,2004.02.15.13.02.39
345,0.0035741748100971923,0.0010500232811786632,0.0018540633697856008,0.0008054882803636735,2004.02.14.13.02.39
346,0.019192410266673017,0.0024179423827011817,0.0016253396873683727,0.001240448778940348,2004.02.16.05.12.39
347,0.03905290888917352,0.0039355389996189,0.0011746004985913195,0.0035422539885275562,2004.02.17.23.22.39
348,0.053758343968621794,0.004494885743571102,0.003052842944445171,0.004769090198313685,2004.02.17.05.12.39
349,0.05367546534059782,0.0039778073416020755,0.000873161375214533,0.004988462889564446,2004.02.16.23.22.39
350,0.0036557029753070867,0.0019447422497458906,0.0018718798386563949,0.0007587184188605454,2004.02.13.14.32.39
351,0.0020081073251933573,0.001293511797407184,0.001870904265192885,0.0004364822839771755,2004.02.12.14.32.39
352,0.04184860657477911,0.005430796985620101,0.003952678997523957,0.003082755230253293,2004.02.16.18.42.39
353,0.004155196458050531,0.0028009596319652497,0.0012682849333811898,0.0007164609439279872,2004.02.15.11.22.39
354,0.002298072904567721,0.002846864312908686,0.0014235776883939452,0.0009427913965523566,2004.02.14.11.22.39
355,0.0483601661345342,0.0062694280928696795,0.0023991068567056698,0.006140343888760478,2004.02.17.18.42.39
356,0.11399060873338394,0.0047082056816294925,0.0043046716759534654,0.01149916782466972,2004.02.18.14.02.39
357,0.13139048377434964,0.008113543302005402,0.0041613512090176025,0.009460888246950164,2004.02.18.09.52.39
358,0.005362148692707376,0.003755548479251853,0.0032602084901020693,0.0003632606535661937,2004.02.12.12.52.39
359,0.0035649395808851564,0.002591764394878905,0.001880883624850757,0.0018985924161878786,2004.02.13.12.52.39
360,0.003168432536395638,0.004160274195331461,0.001299660978268951,0.0009638663111475344,2004.02.14.17.42.39
361,0.004901043070899211,0.0011143482628146373,0.0005012404078629043,0.000736738968380449,2004.02.15.17.42.39
362,0.05594885827707489,0.005174827157063383,0.0014691328218446587,0.005238505206527026,2004.02.18.16.22.39
363,0.0005301776374933288,0.003681987808076207,0.00042814421618324447,0.0009255431333913538,2004.02.14.08.32.39
364,0.054364853028556384,0.004762185777741732,0.0023949371323727323,0.003986930400462964,2004.02.17.01.52.39
365,0.004446910426062554,0.002731223852562636,0.0018083530825030675,0.0008507409856351689,2004.02.16.01.52.39
366,0.002663929940318398,0.0021635721040929386,0.0008696918389326258,0.0010982129776796604,2004.02.15.08.32.39
367,0.0027483011361490745,0.0028602008944447308,0.0025326129733426106,0.00084515658351331,2004.02.15.08.22.39
368,0.0023750260424709444,0.0014247064344014393,0.0009936434145514893,0.001071775246641278,2004.02.16.01.42.39
369,0.04938559326237328,0.0040639773056066406,0.002739295772607992,0.004411270339345574,2004.02.17.01.42.39
370,0.003668397389559061,0.003407633669812608,0.0018774697235588009,0.000511477145546401,2004.02.14.08.22.39
371,0.0554436871697815,0.004949206420304067,0.0015040833077249775,0.004350418801287288,2004.02.18.16.32.39
372,0.0024970108599805733,0.0025058265909806737,0.001765390784976889,0.0015429418294684158,2004.02.15.17.52.39
373,0.001720339425441957,0.0010509207906752515,0.001385581538591538,0.0009500506434241088,2004.02.14.17.52.39
374,0.0034812588711840204,0.003457086802612511,0.004817587720371571,0.001616057663275487,2004.02.13.12.42.39
375,0.1310842599162215,0.008375771647672389,0.0030664658624702805,0.00974434104915153,2004.02.18.09.42.39
376,0.0027274424657829986,0.0021389304051994875,0.0013569661842010555,0.0014890867977343696,2004.02.12.12.42.39
377,0.10901077872877206,0.008865688462639534,0.002252237292484257,0.010221385294158251,2004.02.18.14.12.39
378,0.04443511100423511,0.0037796246893164608,0.002419862526952072,0.005341488859136392,2004.02.17.18.52.39
379,0.001834304607680784,0.0013418659843062778,0.001280318815347633,0.0017580874131075974,2004.02.14.11.32.39
380,0.0035680574674074924,0.0019607359262117964,0.0005293935760807512,0.0005476091763643187,2004.02.15.11.32.39
381,0.04055843065261922,0.00305124141693512,0.0017426979862136677,0.003762188521708407,2004.02.16.18.52.39
382,0.00478669066857475,0.0013213039683404885,0.0013752324961591356,0.0018199968373075934,2004.02.12.14.22.39
383,0.00010395768298483372,0.00195393183182382,0.002335647628271868,0.0006828729853261658,2004.02.13.14.22.39
384,0.055256039712125234,0.004436761019243143,0.0024606219126461983,0.0057935583009486435,2004.02.17.05.02.39
385,0.055400652848612016,0.0008403925012284343,0.0016512838764274915,0.0029080227735104928,2004.02.16.23.32.39
386,0.018469215033593302,0.0019863764803356647,0.001523441107407208,0.00031934385623773906,2004.02.16.05.02.39
387,0.0401936266795799,0.004209634486443616,0.0016209889315275529,0.003480373461053048,2004.02.17.23.32.39
388,0.0015413953501862356,0.0015442456559379956,0.0005135274288332318,0.00020072523533928356,2004.02.14.13.12.39
389,0.003352873905990507,0.002250917985663948,0.001584279913694294,0.000909941360811614,2004.02.15.13.12.39
390,0.004671178846264018,0.004051825506193026,0.0016781588481871532,0.0006945476910873463,2004.02.12.16.02.39
391,0.002913940781289967,0.00027733477925075687,0.0031635562889715725,0.000877710970123777,2004.02.13.16.02.39
392,0.04343255091028053,0.002925212579053972,0.0016641413277050936,0.0020618050338574103,2004.02.16.21.12.39
393,0.07687433037961554,0.005883281171247446,0.0026575498458874074,0.006073733858213921,2004.02.17.07.22.39
394,0.03163592497598723,0.005070094596263235,0.0010741805712620482,0.003418706874237813,2004.02.17.21.12.39
395,0.025339662708160474,0.0028318984376606714,0.0019481736267422198,0.0024108303611486185,2004.02.16.07.22.39
396,0.11670058549376565,0.001983939330415811,0.002440355577191693,0.008350458222869506,2004.02.18.10.52.39
397,0.058568216545472576,0.0019441907352365031,0.0013899447667619065,0.0039454498674163455,2004.02.17.07.02.39
398,0.04409791402942498,0.00414707820351369,0.0028236427242515198,0.0035734201450457344,2004.02.16.21.32.39
399,0.024393901451620275,0.0020762076907730985,0.0014618669378698842,0.0021955961018268804,2004.02.16.07.02.39
400,0.032668180903956116,0.006604194819497114,0.0032998023314191396,0.003592483440595004,2004.02.17.21.32.39
401,0.0017159098373963127,0.0028386854888223685,0.002698958739838331,0.0005908976662680563,2004.02.12.16.22.39
402,0.0017738421533343642,0.002414686722375576,0.0006557599427878105,0.0008617208507803466,2004.02.13.16.22.39
403,0.0016523157955035575,0.0024970946085299413,0.0022069751486616727,0.00028403189308092157,2004.02.14.13.32.39
404,0.002053217863897821,0.0009388946767824251,0.0021002353366878566,0.0011917365592945075,2004.02.15.13.32.39
405,0.10812567436732844,0.0028065723654680545,0.0023952005254207066,0.011145602756957959,2004.02.18.12.52.39
406,0.0013667725777999793,0.002641813717690505,0.0023706175310024475,0.0007625003518570943,2004.02.13.09.52.39
407,0.05189687182067724,0.0037315106178500155,0.0009017264479182072,0.004874095354690151,2004.02.16.23.12.39
408,0.05560082642378955,0.004410524090212692,0.0015437846673781056,0.0037019591660463046,2004.02.17.05.22.39
409,0.03769936071030997,0.0008998314153885533,0.0019375338194623207,0.003661768711855585,2004.02.17.23.12.39
410,0.01994425051675136,0.0032059567745695537,0.0008472509877085608,0.0021869774969064293,2004.02.16.05.22.39
411,0.00504168243258205,0.0031609332902730078,0.0021889067221927344,0.000824896146217528,2004.02.12.14.02.39
412,0.0006523979768406542,0.002674567729197861,0.0015688518836606833,0.0016133503436278535,2004.02.13.14.02.39
413,0.004220326325324152,0.003264124260544875,0.00047353199704909315,0.0018715112197264273,2004.02.14.11.12.39
414,0.0011024227866351967,0.0018836725928833675,0.00178640986187986,0.0012711207025861214,2004.02.15.11.12.39
415,0.10837936453310157,0.0026936122897747326,0.0033458779649567253,0.01046033957260697,2004.02.18.14.32.39
416,0.014816105528812159,0.002952807907086461,0.001920090588789265,0.001462066136192108,2004.02.16.03.42.39
417,0.05393747466873583,0.003565996473223472,0.0023486261562396873,0.003783486973678604,2004.02.17.03.42.39
418,0.05659678877718834,0.00847115245224373,0.0014865743967661588,0.004087105606522753,2004.02.18.16.12.39
419,0.003654007575334704,0.0012114194564076305,0.002643385715812058,0.00021389880708907642,2004.02.15.08.02.39
420,0.002353665229249724,0.0020177557945748686,0.002046164393830464,0.0009109855827971696,2004.02.14.08.02.39
421,0.003395616002691988,0.003937049269557019,0.003228750984281329,0.000616154017617122,2004.02.13.10.42.39
422,0.0011119854396579695,0.00341879069554981,0.0017257405363402135,0.0015901457643151386,2004.02.12.10.42.39
423,0.004433459447528239,0.0028072825113929834,0.0013234844706191881,0.0003890888255329073,2004.02.15.15.52.39
424,0.004366189535277253,0.0028574579705504125,0.0001671533010887354,0.00023846888748322984,2004.02.14.15.52.39
425,0.0020937244800862086,0.0022603652477530497,0.0037443050739814814,0.0005448510260577538,2004.02.14.15.42.39
426,0.0021808451862414093,0.003880078500548932,0.0002614823627620514,0.0012597316760429532,2004.02.15.15.42.39
427,0.0016435832027401926,0.003845647370439813,0.0038964045841739852,0.00047740316540582,2004.02.12.10.52.39
428,0.004413549876697125,0.003080855125544118,0.0014732381343350953,0.00034512957262041236,2004.02.13.10.52.39
429,0.002454896478016378,0.0026242175043337877,0.0015978166115062087,0.00017169854567777211,2004.02.14.08.12.39
430,0.001858699574584936,0.0027515396474216127,0.001608610290269819,0.00024281689559269888,2004.02.15.08.12.39
431,0.04916881379584207,0.0035613402738205726,0.0037395573840065415,0.004598646604791761,2004.02.18.16.02.39
432,0.05334427140966733,0.0017711237348503703,0.002739342208888275,0.005199397429450747,2004.02.17.03.52.39
433,0.01265680596341249,0.0038953519790175524,0.00042384417277000576,0.0011662806440477518,2004.02.16.03.52.39
434,0.1081317122498589,0.0067783068506517144,0.0026890336506647226,0.009176557162376558,2004.02.18.14.22.39
435,0.0009928941819412572,0.0012393429803309929,0.0019461499252895426,0.001053472178858359,2004.02.15.11.02.39
436,0.0021188698479227804,0.002567351143806042,0.0028741248747287725,0.0003670239828659691,2004.02.14.11.02.39
437,0.0021789379277318897,0.0025393342633944264,0.0031666613050235163,0.0014107076172620407,2004.02.13.14.12.39
438,0.001289130078128877,0.0021908607965440588,0.00232263799962459,0.0008245111239834644,2004.02.12.14.12.39
439,0.03787641205783238,0.0035830706231623592,0.004048021235697725,0.002683442742342255,2004.02.17.23.02.39
440,0.02229197745531196,0.0019295407801553008,0.0014628328751512946,0.002293943236194341,2004.02.16.05.32.39
441,0.054170423767698095,0.0014249124594921164,0.00274556941540504,0.004278608781665872,2004.02.16.23.02.39
442,0.0512452034974876,0.0014791258553107818,0.001555666676364584,0.004457728316441163,2004.02.17.05.32.39
443,0.003793724835212295,0.0008480167589112593,0.004994632863630539,0.0012346182734770176,2004.02.13.09.42.39
444,0.11322113554983712,0.0065778100530888865,0.003109012452929789,0.011527516224674024,2004.02.18.12.42.39
445,0.00347282744598598,0.002115498344242538,0.0006573932377193447,0.0011345387355096333,2004.02.15.13.22.39
446,0.0011485854942446946,0.0011684005323868252,0.0011701035601179187,0.0003327220439303,2004.02.14.13.22.39
447,0.003933378591376719,0.0020585437865317142,0.0011176817907992088,0.00031231938396838137,2004.02.13.16.32.39
448,0.0005328601048533822,0.0036435844050006203,0.0019160552768341613,0.0013037704889716033,2004.02.12.16.32.39
449,0.0234226554623778,0.000696182358439431,0.0008383988468044411,0.002102405163902568,2004.02.16.07.12.39
450,0.03198193763390813,0.005869407619085721,0.0021926357910811195,0.004296286058035351,2004.02.17.21.22.39
451,0.0635601903434264,0.003250923694747037,0.003700859987317401,0.005828793779789536,2004.02.17.07.12.39
452,0.04631922135620788,0.0005984506840990605,0.0023736132631768077,0.004631352095899297,2004.02.16.21.22.39
453,0.0014615261697343447,0.0023045655466247873,0.001997975821446867,0.0009783797547735216,2004.02.12.18.12.39
454,0.059601567377061314,0.007342459519199395,0.0037522195122482436,0.0034909147076267336,2004.02.18.03.12.39
455,0.0036260881565640017,0.0023059190895450892,0.003035161258966888,0.001092569166478167,2004.02.13.18.12.39
456,0.1111439455229914,0.01813832788998264,0.010342385475997943,0.008127514191819587,2004.02.19.03.12.39
457,0.0015428824017616955,0.003361956567876325,0.00233143378102894,0.0008599103162998718,2004.02.13.05.42.39
458,0.14605955277287197,0.011718814544274968,0.0036745499222277608,0.012932688121415162,2004.02.17.09.32.39
459,0.003240482690545557,0.003890187159884344,0.002356183511322824,0.00019704246879806065,2004.02.14.00.52.39
460,0.004774200031196047,0.0018070318245429601,0.0010929569200127734,8.829495085196218e-05,2004.02.15.00.52.39
461,0.027822263795934797,0.004001436287512272,0.0031158960558937123,0.0017111184372640294,2004.02.16.09.32.39
462,0.04792291791981911,0.002637987675149053,0.0008268657574514032,0.0027547473100157827,2004.02.18.01.32.39
463,0.1871096907376206,0.01847583079936449,0.007737999776886481,0.018489299293807958,2004.02.19.01.32.39
464,0.0767490221947093,0.0032259640488007685,0.002041237506278071,0.006702080986625675,2004.02.17.16.42.39
465,0.034734827117294614,0.0018102671716675235,0.0014414891502045142,0.0013076550842030024,2004.02.16.16.42.39
466,0.0016623763872645409,0.004220467696765289,0.0006145445065077654,0.0006401966611689787,2004.02.13.21.52.39
467,0.004317957206266167,0.0033686151575780554,0.001002237643975573,0.0021218420636772107,2004.02.12.21.52.39
468,0.14387700253232402,0.007225552420037169,0.008223676821458073,0.008635111407717458,2004.02.18.07.52.39
469,0.0029659073563992468,0.0019053955274440804,0.0013603775581330494,0.001140527876878054,2004.02.15.19.42.39
470,0.029304122613497324,0.0039209560652311345,0.0018496605039531211,0.001771704006723218,2004.02.16.10.22.39
471,0.14523637300268613,0.012418335414534078,0.005974280881421861,0.011398743549998777,2004.02.17.10.22.39
472,0.0037938515697720147,0.0017563323253438376,0.00031916473198856095,0.0011413162530397093,2004.02.14.19.42.39
473,0.0021083049233481628,0.003659965811745544,0.0011734081786900286,0.0014597141880044948,2004.02.13.01.02.39
474,0.00256591052701886,0.0014662951568433795,0.000977264233972353,0.0011889197655245395,2004.02.15.04.12.39
475,0.0007944016989705298,0.003017483275511316,0.00375455273496708,0.0009315186102499416,2004.02.14.22.22.39
476,0.002661008687619413,0.0026737821504959056,0.0011443430543113505,0.0008401124933881903,2004.02.14.04.12.39
477,0.0012876334176922177,0.0022234768935072828,0.0013957700863630267,0.0007350289226771814,2004.02.15.22.22.39
478,0.13942503900899872,0.013638527163366993,0.005883588419509408,0.00773387425956983,2004.02.18.23.42.39
479,0.030197966552980536,0.0010189620970610103,0.0020696759750968466,0.001024064569405666,2004.02.16.12.02.39
480,0.13811874665240384,0.009310269878354272,0.0073035142103169675,0.012424938504696306,2004.02.17.12.02.39
481,0.0005544305974261171,0.003334824992464621,0.0006798088720735442,0.0009014071804101576,2004.02.13.03.22.39
482,0.12890200399616472,0.009395219210707477,0.0017992238633755386,0.006571602377641703,2004.02.18.18.22.39
483,0.0006840273650169122,0.002203270116659075,0.002285241143376027,0.0014155685097101964,2004.02.14.20.02.39
484,0.0027735097154772976,0.002482434542704656,0.001029043271154531,0.0014143488045433314,2004.02.15.06.32.39
485,0.000903404712050118,0.0020689408632846963,0.0012951865165857163,0.002565786569467226,2004.02.15.20.02.39
486,0.0017064418178030093,0.002640683215836597,0.0021341470970696625,0.0004976636012896298,2004.02.14.06.32.39
487,0.0023720394761543033,0.004436448849778393,0.0018288176807706009,0.0008221961262464344,2004.02.15.20.12.39
488,0.0025193498921739746,0.0010622995333188763,0.003648289370261629,0.0006240725832056662,2004.02.14.06.22.39
489,0.003514810157601557,0.0028744325086061677,0.0022003022177233787,0.0011770362037859575,2004.02.14.20.12.39
490,0.0007377807122060284,0.0016134202047997186,0.0026119080173634297,0.0018180179678152129,2004.02.15.06.22.39
491,0.13822371598302696,0.005121385150575106,0.0032781923133498488,0.00944181004891918,2004.02.18.18.32.39
492,0.0025518088423201225,0.003247585923018988,0.0005717161433719765,0.0018103944328410329,2004.02.13.03.32.39
493,0.13969204185649947,0.00830322370078264,0.003200244573985823,0.012028340101107144,2004.02.17.12.12.39
494,0.02824179326684198,0.0022962001100225405,0.0017629930277214328,0.0014057319721777176,2004.02.16.12.12.39
495,0.1238666060332872,0.00792162046276357,0.00402102940326971,0.010948484787422023,2004.02.18.23.52.39
496,0.004194409571157756,0.0025899784908302538,0.0005600930421253391,0.0012419952219008068,2004.02.14.04.02.39
497,0.0012612186699362776,0.0026867033864719373,0.0018773794782213605,0.0009898686113219896,2004.02.15.22.32.39
498,0.001976489648720637,0.002241327173377461,0.0019533772397755983,0.0016920469671252141,2004.02.15.04.02.39
499,0.002666988438364409,0.0024703476839027464,0.0006364057104595411,0.00040745417274665115,2004.02.14.22.32.39
500,0.0016960096663099036,0.002832437527598311,0.0012947839846142756,0.0020682732790818672,2004.02.13.01.12.39
501,0.0013277100814065288,0.0010152106480674683,0.0017790287635832923,0.0009215358499613652,2004.02.14.19.52.39
502,0.1379816793710978,0.011698267908042098,0.005909498829577461,0.011394446506733592,2004.02.17.10.32.39
503,0.02922299568984492,0.003968835507750116,0.0015725117572986125,0.001970706757789686,2004.02.16.10.32.39
504,0.0025892110523691447,0.0020040829688294467,0.001755528573605488,0.001875881509928988,2004.02.15.19.52.39
505,0.1380452128198226,0.00932263238944098,0.007925470230214124,0.008877024742291045,2004.02.18.07.42.39
506,0.004900408467429194,0.0015776119987030727,0.0018698694422865094,0.0011922047778384279,2004.02.12.21.42.39
507,0.00012469665782698284,0.0014182342717979366,0.0015227296910948847,0.00032330242629049555,2004.02.13.21.42.39
508,0.037030781453538164,0.0022464334671203766,0.003364551719889284,0.002181552602298634,2004.02.16.16.52.39
509,0.07473005846822188,0.006262516064252647,0.002251755870283378,0.008590661110715637,2004.02.17.16.52.39
510,0.12768427129728996,0.01892088770124297,0.0034032269654379298,0.017422460699416102,2004.02.19.01.22.39
511,0.04726582751651009,0.004531683803957257,0.00250079799655456,0.004589071212984327,2004.02.18.01.22.39
512,0.026826180509954056,0.002578222900715357,3.895148399737071e-05,0.002831817738254975,2004.02.16.09.22.39
513,0.0009131635987707069,0.002973780254873542,0.00163575306465007,0.0009575274079375217,2004.02.15.00.42.39
514,0.002283442464734256,0.0028671657628978704,0.001774329506713445,0.001026257888016845,2004.02.14.00.42.39
515,0.14706125597621186,0.01097091629155613,0.005385502098633793,0.011199949328645958,2004.02.17.09.22.39
516,0.004185774488624988,0.0028971708385696266,0.0014009449840026154,0.0005428417510522749,2004.02.13.05.52.39
517,0.0024224554381295656,0.003370075170801729,0.0025615170782455872,0.0012866966984486751,2004.02.13.18.02.39
518,0.11794214274306475,0.00942567160084074,0.010770109445832057,0.014225626851929631,2004.02.19.03.02.39
519,0.0028244108976302864,0.002445738414937757,0.0026149032878878924,0.0004345158688159312,2004.02.12.18.02.39
520,0.05136926003213568,0.0028917411909503803,0.00430879777397696,0.003926555801545577,2004.02.18.03.02.39
521,0.1706331706507219,0.010514669770590618,0.012972012283843409,0.010249688566508227,2004.02.19.03.22.39
522,0.0044366988571756995,0.0016350277295200362,0.0021048441706766514,0.0008263337615896134,2004.02.13.18.22.39
523,0.054362206478164636,0.007701963782356361,0.0026314523046603077,0.003777255030687661,2004.02.18.03.22.39
524,0.005169072814261287,0.002376467769832961,0.0025583243898391343,0.00042493580184268105,2004.02.12.18.22.39
